"ensembl_gene_id","hgnc_symbol","percentage_gene_gc_content","gene_biotype","chromosome_name","gene_length"
"ENSG00000221760","MIR548J",44.64,"miRNA","22",112
"ENSG00000221890","NPTXR",55.46,"protein_coding","22",6679
"ENSG00000221963","APOL6",41.58,"protein_coding","22",10065
"ENSG00000222037","IGLC6",59.94,"IG_C_pseudogene","22",317
"ENSG00000222585","RNA5SP494",46.51,"rRNA_pseudogene","22",129
"ENSG00000222915","RNU6-564P",38.46,"snRNA","22",104
"ENSG00000223056","RN7SKP169",47.42,"misc_RNA","22",291
"ENSG00000223142","RN7SKP252",50.15,"misc_RNA","22",327
"ENSG00000223274","RNA5SP498",44.17,"rRNA_pseudogene","X",240
"ENSG00000223571","DHRSX-IT1",48.35,"lncRNA","X",1302
"ENSG00000223704","LINC01422",43.75,"lncRNA","22",14394
"ENSG00000223773","CD99P1",43.25,"transcribed_unprocessed_pseudogene","X",13442
"ENSG00000223843","EFCAB6-AS1",47.67,"lncRNA","22",4230
"ENSG00000224003","YES1P1",42.44,"processed_pseudogene","22",1628
"ENSG00000224124","POM121L10P",60.39,"processed_pseudogene","22",1285
"ENSG00000224279","RPS29P31",49.1,"processed_pseudogene","22",164
"ENSG00000224806","ARL5AP4",39.65,"processed_pseudogene","22",512
"ENSG00000224973","LARGE-AS1",45.13,"lncRNA","22",5349
"ENSG00000225098","BCRP1",59.18,"unprocessed_pseudogene","22",691
"ENSG00000225413","LINC02557",58.16,"lncRNA","22",477
"ENSG00000225465","RFPL1S",49.58,"lncRNA","22",12299
"ENSG00000225557","MTCO3P20",42.44,"processed_pseudogene","22",688
"ENSG00000225661","RPL14P5",51.72,"processed_pseudogene","X",1460
"ENSG00000225774","SIRPAP1",58.81,"processed_pseudogene","22",1770
"ENSG00000225783","MIAT",50,"lncRNA","22",35843
"ENSG00000226024","COX5BP7",53.28,"processed_pseudogene","22",274
"ENSG00000226085","UQCRFS1P1",53.9,"processed_pseudogene","22",820
"ENSG00000226142","RPL35P8",54.3,"processed_pseudogene","22",337
"ENSG00000226179","LINC00685",51.97,"lncRNA","X",856
"ENSG00000226313","MTCYBP12",38.89,"processed_pseudogene","X",1134
"ENSG00000226328","NUP50-DT",41.42,"lncRNA","22",6014
"ENSG00000226336","MRPS16P3",51.87,"processed_pseudogene","22",374
"ENSG00000226450","CYP2D8P",60.95,"unprocessed_pseudogene","22",1490
"ENSG00000226501","USF1P1",54.75,"processed_pseudogene","21",526
"ENSG00000226741","LINC02554",49.58,"lncRNA","22",9230
"ENSG00000226912","ISCA2P1",58.26,"processed_pseudogene","22",448
"ENSG00000227009","FUNDC2P4",50.59,"processed_pseudogene","22",421
"ENSG00000227117","HORMAD2-AS1",45.27,"lncRNA","22",1951
"ENSG00000227188","MGAT3-AS1",55.31,"lncRNA","22",498
"ENSG00000227201","CNN2P1",56.64,"processed_pseudogene","22",918
"ENSG00000228315","GUSBP11",50.35,"lncRNA","22",14015
"ENSG00000228459","LINC01546",39.95,"lncRNA","X",8474
"ENSG00000228599","RPL7P52",42.45,"processed_pseudogene","22",742
"ENSG00000228807","MRPS18CP6",37.22,"processed_pseudogene","22",223
"ENSG00000228839","PIK3IP1-AS1",45.31,"lncRNA","22",622
"ENSG00000229088","MTND1P10",40.87,"processed_pseudogene","22",832
"ENSG00000229232","KRT18P53",54.7,"processed_pseudogene","X",234
"ENSG00000229598","PRDX3P1",46.79,"processed_pseudogene","22",763
"ENSG00000229608","GOLGA2P4",56.88,"unprocessed_pseudogene","22",777
"ENSG00000229851","ARSD-AS1",47.71,"lncRNA","X",816
"ENSG00000229891","LINC01315",55.83,"lncRNA","22",4237
"ENSG00000230071","RPL4P6",46.63,"processed_pseudogene","22",1304
"ENSG00000230366","DSCR9",45.81,"lncRNA","21",3406
"ENSG00000230542","LINC00102",39.58,"lncRNA","X",2680
"ENSG00000230701","FBXW4P1",58.69,"processed_pseudogene","22",2239
"ENSG00000230712","GGTLC4P",62.24,"unprocessed_pseudogene","22",675
"ENSG00000230866","LINC02558",44.19,"lncRNA","22",1852
"ENSG00000231253","LINC01640",43.04,"lncRNA","22",3389
"ENSG00000231261","HMGN2P10",50.19,"processed_pseudogene","22",265
"ENSG00000231576","MTCO2P20",40.49,"processed_pseudogene","22",673
"ENSG00000231711","LINC00899",48.64,"lncRNA","22",7235
"ENSG00000231801","ANP32BP2",44.59,"processed_pseudogene","22",545
"ENSG00000231907","GAPDHP37",50.31,"processed_pseudogene","22",968
"ENSG00000231933","MYO18B-AS1",44.35,"lncRNA","22",15954
"ENSG00000231993","EP300-AS1",46.31,"lncRNA","22",457
"ENSG00000232081","LARGE-IT1",49.95,"lncRNA","22",558
"ENSG00000232530","LIF-AS1",53.16,"lncRNA","22",808
"ENSG00000232564","MRTFA-AS1",41.85,"lncRNA","22",1932
"ENSG00000232655","LINC01656",56.16,"lncRNA","22",630
"ENSG00000232707","AP1B1P2",49.06,"unprocessed_pseudogene","22",106
"ENSG00000233010","RPEP4",47.34,"processed_pseudogene","22",602
"ENSG00000233080","LINC01399",45.97,"transcribed_processed_pseudogene","22",892
"ENSG00000233521","LINC01638",45.91,"lncRNA","22",2670
"ENSG00000233603","JTBP1",48.58,"processed_pseudogene","22",247
"ENSG00000233733","H2AZP6",46.95,"processed_pseudogene","22",394
"ENSG00000233764","MTCO1P20",39.66,"processed_pseudogene","22",358
"ENSG00000234009","RPL5P34",45.23,"processed_pseudogene","22",891
"ENSG00000234030","TMEM97P1",52.77,"processed_pseudogene","21",451
"ENSG00000234300","LINC00229",55.03,"lncRNA","22",500
"ENSG00000234479","AP1B1P1",49.41,"transcribed_unprocessed_pseudogene","22",1018
"ENSG00000234928","LINC01659",60.01,"lncRNA","22",1254
"ENSG00000234958","FABP5P13",46.04,"processed_pseudogene","X",656
"ENSG00000234965","SHISA8",67.03,"protein_coding","22",1891
"ENSG00000235039","MTND6P12",36.97,"processed_pseudogene","X",522
"ENSG00000235483","GYG2-AS1",41.53,"lncRNA","X",515
"ENSG00000235513","L3MBTL2-AS1",52.39,"lncRNA","22",8733
"ENSG00000235568","NFAM1",54.9,"protein_coding","22",5954
"ENSG00000235786","ZNRF3-IT1",45.22,"lncRNA","22",674
"ENSG00000235954","TTC28-AS1",43.33,"lncRNA","22",60549
"ENSG00000235989","MORC2-AS1",49.88,"lncRNA","22",8718
"ENSG00000236017","ASMTL-AS1",52.3,"lncRNA","X",5656
"ENSG00000236052","LINC01643",41.3,"lncRNA","22",7794
"ENSG00000236117","LINC01639",56,"lncRNA","22",951
"ENSG00000236188","PRKX-AS1",46.73,"lncRNA","X",516
"ENSG00000236464","LINC02559",43.6,"lncRNA","22",188
"ENSG00000236611","LINC02556",43.77,"lncRNA","22",346
"ENSG00000236794","BCRP8",64.31,"processed_pseudogene","22",255
"ENSG00000236871","LINC00106",58.5,"lncRNA","X",1184
"ENSG00000237037","NDUFA6-DT",48.49,"lncRNA","22",8371
"ENSG00000237129","MTCYBP34",39.1,"processed_pseudogene","22",670
"ENSG00000237406","NDUFA9P1",47.05,"processed_pseudogene","22",1135
"ENSG00000237490","RPS27AP17",40.66,"processed_pseudogene","X",455
"ENSG00000237668","RPS15AP38",45.43,"processed_pseudogene","22",372
"ENSG00000237948","MTATP6P20",34.7,"processed_pseudogene","22",562
"ENSG00000237977","EIF4HP2",47.42,"processed_pseudogene","22",563
"ENSG00000238120","LINC01589",49.92,"lncRNA","22",548
"ENSG00000238498","SNORD13P1",47.12,"snoRNA","22",104
"ENSG00000238584","RNU7-167P",38.71,"snRNA","22",62
"ENSG00000238875","RN7SKP210",42.15,"misc_RNA","22",261
"ENSG00000239127","SNORD125",55.21,"snoRNA","22",96
"ENSG00000239228","RN7SL578P",56.18,"misc_RNA","X",283
"ENSG00000239249","RN7SL757P",54.49,"misc_RNA","22",301
"ENSG00000239282","CASTOR1",61.29,"protein_coding","22",8362
"ENSG00000239713","APOBEC3G",54.63,"protein_coding","22",9466
"ENSG00000239900","ADSL",44.97,"protein_coding","22",15821
"ENSG00000240160","RN7SL263P",54.83,"misc_RNA","22",290
"ENSG00000240186","RN7SL633P",50.84,"misc_RNA","22",297
"ENSG00000240647","RN7SL305P",49.11,"misc_RNA","22",281
"ENSG00000240972","MIF",69.82,"protein_coding","22",1581
"ENSG00000241333","RN7SL385P",54.35,"misc_RNA","22",276
"ENSG00000241360","PDXP",55.3,"protein_coding","22",3583
"ENSG00000241484","ARHGAP8",51.22,"protein_coding","22",8558
"ENSG00000241693","RN7SL704P",60.22,"misc_RNA","22",274
"ENSG00000241878","PISD",51.17,"protein_coding","22",18041
"ENSG00000241990","PRR34-AS1",55.48,"lncRNA","22",1132
"ENSG00000242082","SLC5A4-AS1",43.61,"lncRNA","22",11040
"ENSG00000242114","MTFP1",57.17,"protein_coding","22",4313
"ENSG00000242247","ARFGAP3",45,"protein_coding","22",4284
"ENSG00000242251","RN7SL20P",52.19,"misc_RNA","22",297
"ENSG00000243519","IGLVIVOR22-2",57.27,"IG_V_pseudogene","22",330
"ENSG00000243811","APOBEC3D",54.3,"protein_coding","22",4157
"ENSG00000244425","RN7SL268P",54.7,"misc_RNA","22",298
"ENSG00000244509","APOBEC3C",52.56,"protein_coding","22",3700
"ENSG00000244625","MIATNB",46.43,"lncRNA","22",11022
"ENSG00000244627","TPTEP2",43.54,"transcribed_unprocessed_pseudogene","22",5059
"ENSG00000244723","ASLP1",54.29,"unprocessed_pseudogene","22",637
"ENSG00000244752","CRYBB2",47.64,"protein_coding","22",1313
"ENSG00000248405","PRR5-ARHGAP8",52.76,"protein_coding","22",4406
"ENSG00000249222","ATP5MGL",45.06,"protein_coding","22",799
"ENSG00000249310","APOBEC3B-AS1",53.42,"lncRNA","22",691
"ENSG00000250479","CHCHD10",64.1,"protein_coding","22",2817
"ENSG00000251322","SHANK3",57.13,"protein_coding","22",20166
"ENSG00000251890","RNA5SP497",50.52,"rRNA_pseudogene","22",97
"ENSG00000251913","RNU6-513P",42.31,"snRNA","22",104
"ENSG00000251952","RNU6-1219P",34.82,"snRNA","22",112
"ENSG00000251985","RNU6-1161P",44.12,"snRNA","22",102
"ENSG00000252267","RNA5SP495",48.18,"rRNA_pseudogene","22",110
"ENSG00000252603","RNU6ATAC22P",43.82,"snRNA","22",89
"ENSG00000252859","RNU6-375P",33,"snRNA","22",100
"ENSG00000252909","RNU6-201P",40.98,"snRNA","22",61
"ENSG00000253007","SNORA50B",57.04,"snoRNA","22",135
"ENSG00000253352","TUG1",42.03,"lncRNA","22",70830
"ENSG00000254029","IGLC4",55.24,"IG_C_pseudogene","22",248
"ENSG00000254030","IGLC5",54.95,"IG_C_pseudogene","22",293
"ENSG00000254127","IGLCOR22-1",59.18,"IG_C_pseudogene","22",316
"ENSG00000254413","CHKB-CPT1B",58.54,"protein_coding","22",6085
"ENSG00000254835","RNF185-AS1",50.14,"lncRNA","22",353
"ENSG00000258555","SPECC1L-ADORA2A",44.7,"protein_coding","22",6204
"ENSG00000263764","SNORD43",45.31,"snoRNA","22",64
"ENSG00000264073","MIR3199-1",50,"miRNA","22",88
"ENSG00000264139","MIR3667",50,"miRNA","22",74
"ENSG00000264141","MIR3928",63.79,"miRNA","22",58
"ENSG00000264160","MIR4762",44,"miRNA","22",75
"ENSG00000264268","MIR4767",82.05,"miRNA","X",78
"ENSG00000264661","MIR3200",56.47,"miRNA","22",85
"ENSG00000265284","MIR4770",44.83,"miRNA","X",58
"ENSG00000265658","MIR3690",53.33,"miRNA","X",150
"ENSG00000266012","MIR4764",47.73,"miRNA","22",88
"ENSG00000266320","MIR3909",59.66,"miRNA","22",119
"ENSG00000266503","RN7SL162P",54.11,"misc_RNA","22",292
"ENSG00000266508","MIR3201",38.46,"miRNA","22",52
"ENSG00000266533","MIR3619",65.06,"miRNA","22",83
"ENSG00000266594","MIR4766",36.84,"miRNA","22",76
"ENSG00000266887","MIR4535",55.93,"miRNA","22",59
"ENSG00000271093","IGLCOR22-2",58.79,"IG_C_pseudogene","22",313
"ENSG00000271138","IGLVIVOR22-1",56.56,"IG_V_pseudogene","22",397
"ENSG00000274280","MIR6069",68.35,"miRNA","22",79
"ENSG00000274552","MIR6889",62.71,"miRNA","22",59
"ENSG00000275818","MIR6818",43.08,"miRNA","22",65
"ENSG00000276027","RNU12",52,"snRNA","22",150
"ENSG00000276162","MIR5739",48.75,"miRNA","22",80
"ENSG00000276753","MIR6821",75.68,"miRNA","22",74
"ENSG00000276950","GSTT4",53.34,"protein_coding","22",3585
"ENSG00000277120","MIR6089",84.38,"miRNA","X",128
"ENSG00000277232","GTSE1-DT",55.67,"lncRNA","22",1824
"ENSG00000277872","MIR6817",54.55,"miRNA","22",66
"ENSG00000278195","SSTR3",58.85,"protein_coding","22",6037
"ENSG00000278292","RFPL4AP6",42.48,"unprocessed_pseudogene","22",846
"ENSG00000278420","MIR6819",70.49,"miRNA","22",61
"ENSG00000280080","TBC1D22A-AS1",52.13,"lncRNA","22",2532
"ENSG00000280623","PCAT14",43.41,"lncRNA","22",5988
"ENSG00000283225","MIR3199-2",50,"miRNA","22",86
"ENSG00000283829","MIR378I",57.89,"miRNA","22",76
"ENSG00000283900","TPTEP2-CSNK1E",47.79,"protein_coding","22",1770
"ENSG00000283990","MIRLET7A3",45.95,"miRNA","22",74
"ENSG00000284015","MIR1281",66.67,"miRNA","22",54
"ENSG00000284082","MIR7109",64.62,"miRNA","22",65
"ENSG00000284175","MIR4763",77.17,"miRNA","22",92
"ENSG00000284194","SCO2",67.21,"protein_coding","22",3716
"ENSG00000284197","MIR658",71,"miRNA","22",100
"ENSG00000284266","MIR4534",55,"miRNA","22",60
"ENSG00000284289","MIR6820",61.29,"miRNA","22",62
"ENSG00000284520","MIRLET7B",53.01,"miRNA","22",83
"ENSG00000001497","LAS1L",50.45,"protein_coding","X",8075
"ENSG00000004848","ARX",54.62,"protein_coding","X",3324
"ENSG00000004961","HCCS",42.97,"protein_coding","X",4289
"ENSG00000005302","MSL3",42.85,"protein_coding","X",67778
"ENSG00000008056","SYN1",47.76,"protein_coding","X",5872
"ENSG00000008086","CDKL5",40.21,"protein_coding","X",21368
"ENSG00000012174","MBTPS2",38.5,"protein_coding","X",10051
"ENSG00000012211","PRICKLE3",55.64,"protein_coding","X",8366
"ENSG00000015285","WAS",50.82,"protein_coding","X",4615
"ENSG00000017483","SLC38A5",54.9,"protein_coding","X",8699
"ENSG00000036473","OTC",39.3,"protein_coding","X",3078
"ENSG00000044446","PHKA2",45.6,"protein_coding","X",12283
"ENSG00000046647","GEMIN8",40.79,"protein_coding","X",4140
"ENSG00000046651","OFD1",39.8,"protein_coding","X",12161
"ENSG00000046653","GPM6B",41.49,"protein_coding","X",11221
"ENSG00000047230","CTPS2",43.51,"protein_coding","X",9166
"ENSG00000047597","XK",39.51,"protein_coding","X",5174
"ENSG00000047634","SCML1",38.89,"protein_coding","X",11783
"ENSG00000047644","WWC3",46.21,"protein_coding","X",7178
"ENSG00000047648","ARHGAP6",39.23,"protein_coding","X",20571
"ENSG00000049768","FOXP3",53.75,"protein_coding","X",5358
"ENSG00000049769","PPP1R3F",47.9,"protein_coding","X",12254
"ENSG00000065923","SLC9A7",41.06,"protein_coding","X",13893
"ENSG00000067445","TRO",51.41,"protein_coding","X",18840
"ENSG00000067992","PDK3",40.8,"protein_coding","X",17703
"ENSG00000068308","OTUD5",49.93,"protein_coding","X",9929
"ENSG00000068323","TFE3",52.48,"protein_coding","X",7961
"ENSG00000068354","TBC1D25",47.97,"protein_coding","X",6137
"ENSG00000068394","GPKOW",50.86,"protein_coding","X",1658
"ENSG00000068400","GRIPAP1",50.22,"protein_coding","X",11963
"ENSG00000068438","FTSJ1",50.6,"protein_coding","X",8901
"ENSG00000068985","PAGE1",40.4,"protein_coding","X",659
"ENSG00000069509","FUNDC1",41.03,"protein_coding","X",2123
"ENSG00000069535","MAOB",39.31,"protein_coding","X",3752
"ENSG00000072501","SMC1A",45.54,"protein_coding","X",12206
"ENSG00000072506","HSD17B10",51.98,"protein_coding","X",2997
"ENSG00000073464","CLCN4",45.24,"protein_coding","X",7908
"ENSG00000078061","ARAF",51.23,"protein_coding","X",5667
"ENSG00000079482","OPHN1",39.75,"protein_coding","X",9577
"ENSG00000082458","DLG3",46.89,"protein_coding","X",20838
"ENSG00000083750","RRAGB",40.87,"protein_coding","X",4533
"ENSG00000086712","TXLNG",42.93,"protein_coding","X",10841
"ENSG00000086717","PPEF1",41.71,"protein_coding","X",8234
"ENSG00000086758","HUWE1",41.2,"protein_coding","X",26091
"ENSG00000087842","PIR",38.99,"protein_coding","X",3958
"ENSG00000089289","IGBP1",42.89,"protein_coding","X",2369
"ENSG00000089472","HEPH",38.51,"protein_coding","X",13707
"ENSG00000090776","EFNB1",56.39,"protein_coding","X",3303
"ENSG00000090889","KIF4A",40.48,"protein_coding","X",5059
"ENSG00000091482","SMPX",40.14,"protein_coding","X",1599
"ENSG00000094631","HDAC6",50.55,"protein_coding","X",27762
"ENSG00000099399","MAGEB2",49.11,"protein_coding","X",1607
"ENSG00000100078","PLA2G3",56.98,"protein_coding","22",2600
"ENSG00000100097","LGALS1",56.68,"protein_coding","22",2314
"ENSG00000100106","TRIOBP",54.36,"protein_coding","22",26009
"ENSG00000100368","CSF2RB",51.95,"protein_coding","22",9267
"ENSG00000101849","TBL1X",45.26,"protein_coding","X",19518
"ENSG00000101850","GPR143",47.19,"protein_coding","X",3038
"ENSG00000101868","POLA1",38.8,"protein_coding","X",13172
"ENSG00000101871","MID1",39.28,"protein_coding","X",16733
"ENSG00000101911","PRPS2",42.76,"protein_coding","X",4589
"ENSG00000101916","TLR8",41.32,"protein_coding","X",7583
"ENSG00000101940","WDR13",51.72,"protein_coding","X",15182
"ENSG00000101945","SUV39H1",54.35,"protein_coding","X",6287
"ENSG00000101951","PAGE4",38.06,"protein_coding","X",2905
"ENSG00000101955","SRPX",41.48,"protein_coding","X",4422
"ENSG00000101958","GLRA2",37.68,"protein_coding","X",6516
"ENSG00000101997","CCDC22",53.55,"protein_coding","X",3686
"ENSG00000102001","CACNA1F",52.86,"protein_coding","X",8189
"ENSG00000102003","SYP",52.69,"protein_coding","X",8200
"ENSG00000102007","PLP2",54.07,"protein_coding","X",1570
"ENSG00000102010","BMX",38.8,"protein_coding","X",4784
"ENSG00000102043","MTMR8",38.96,"protein_coding","X",4155
"ENSG00000102048","ASB9",42.64,"protein_coding","X",6683
"ENSG00000102053","ZC3H12B",39.86,"protein_coding","X",8879
"ENSG00000102054","RBBP7",42.25,"protein_coding","X",12498
"ENSG00000102055","PPP1R2C",49.62,"protein_coding","X",798
"ENSG00000102057","KCND1",53.58,"protein_coding","X",7987
"ENSG00000102096","PIM2",53.5,"protein_coding","X",3678
"ENSG00000102100","SLC35A2",52.04,"protein_coding","X",19676
"ENSG00000102103","PQBP1",54.41,"protein_coding","X",8795
"ENSG00000102104","RS1",47.9,"protein_coding","X",4277
"ENSG00000102109","PCSK1N",55.39,"protein_coding","X",1417
"ENSG00000102145","GATA1",54.46,"protein_coding","X",2682
"ENSG00000102172","SMS",43.39,"protein_coding","X",2987
"ENSG00000102174","PHEX",40.17,"protein_coding","X",6852
"ENSG00000102218","RP2",39.26,"protein_coding","X",3700
"ENSG00000102221","JADE3",40.39,"protein_coding","X",5294
"ENSG00000102225","CDK16",54.42,"protein_coding","X",18002
"ENSG00000102226","USP11",48.29,"protein_coding","X",11946
"ENSG00000102230","PCYT1B",42.38,"protein_coding","X",6662
"ENSG00000102265","TIMP1",53.47,"protein_coding","X",2347
"ENSG00000102302","FGD1",50.05,"protein_coding","X",4343
"ENSG00000102313","ITIH6",44.09,"protein_coding","X",5622
"ENSG00000102316","MAGED2",52.36,"protein_coding","X",7990
"ENSG00000102317","RBM3",47.57,"protein_coding","X",12115
"ENSG00000102349","KLF8",38.82,"protein_coding","X",28682
"ENSG00000120280","CXorf21",39.28,"protein_coding","X",1792
"ENSG00000120289","MAGEB4",43.14,"protein_coding","X",2188
"ENSG00000120498","TEX11",38.73,"protein_coding","X",3895
"ENSG00000120500","ARR3",43.71,"protein_coding","X",2562
"ENSG00000120509","PDZD11",49.29,"protein_coding","X",2331
"ENSG00000122824","NUDT10",46.89,"protein_coding","X",2639
"ENSG00000123130","ACOT9",44.6,"protein_coding","X",9653
"ENSG00000123131","PRDX4",40.65,"protein_coding","X",3044
"ENSG00000123594","ATXN3L",38.03,"protein_coding","X",3001
"ENSG00000123595","RAB9A",41.6,"protein_coding","X",3164
"ENSG00000124313","IQSEC2",49.7,"protein_coding","X",25230
"ENSG00000124479","NDP",42.21,"protein_coding","X",3705
"ENSG00000124486","USP9X",38.54,"protein_coding","X",16979
"ENSG00000125363","AMELX",38.37,"protein_coding","X",982
"ENSG00000126010","GRPR",38.75,"protein_coding","X",2417
"ENSG00000126012","KDM5C",48.11,"protein_coding","X",16812
"ENSG00000126752","SSX1",43.72,"protein_coding","X",1298
"ENSG00000126756","UXT",45.02,"protein_coding","X",2781
"ENSG00000126759","CFP",55.37,"protein_coding","X",9813
"ENSG00000126767","ELK1",49.22,"protein_coding","X",3991
"ENSG00000126768","TIMM17B",52.95,"protein_coding","X",5261
"ENSG00000126970","ZC4H2",39.24,"protein_coding","X",13180
"ENSG00000128309","MPST",55.28,"protein_coding","22",12820
"ENSG00000128311","TST",57.04,"protein_coding","22",3395
"ENSG00000130052","STARD8",50.28,"protein_coding","X",14046
"ENSG00000130054","FAM155B",49.14,"protein_coding","X",4013
"ENSG00000130055","GDPD2",51.44,"protein_coding","X",4982
"ENSG00000130066","SAT1",43.75,"protein_coding","X",6113
"ENSG00000130119","GNL3L",47.05,"protein_coding","X",10223
"ENSG00000130150","MOSPD2",36.08,"protein_coding","X",8222
"ENSG00000130234","ACE2",38.39,"protein_coding","X",5930
"ENSG00000130385","BMP15",44.73,"protein_coding","X",1262
"ENSG00000130741","EIF2S3",41.35,"protein_coding","X",4951
"ENSG00000130962","PRRG1",37.92,"protein_coding","X",16475
"ENSG00000130985","UBA1",51.31,"protein_coding","X",8524
"ENSG00000131080","EDA2R",39.73,"protein_coding","X",6925
